도서관 일련번호,도서관명,구 코드,구명,주소,전화번호,홈페이지 URL,운영시간,정기 휴관일,도서관 구분,도서관 구분명,위도,경도
2500,하늘샘 작은도서관,7,서초구,서울특별시 서초구 헌릉로8길 10-12 1층 8호,070-7701-8383,,"화~금 11:00~18:00, 토 : 11:00~14:00","월, 일, 공휴일",2,작은도서관,37.4555019,127.0543207
545,금호1가동북카페책단지꿀단지,13,성동구,서울특별시 성동구 행당로 15 금호1가동주민센터 1층,02-2286-7343,https://www.sdlib.or.kr/small/contents.do?idx=1525,"평일 : 09:00~17:00, 주말 : 휴관일","토,일,공휴일",2,작은도서관,37.55486645,127.0216535
546,금호2.3가어린이작은도서관,13,성동구,"서울특별시 성동구 무수막18길 1 금호2,3가동주민센터 2층",02-2286-7364,https://www.sdlib.or.kr/small/contents.do?idx=1532,"평일 : 09:00~16:00, 주말 : 휴관일","토, 일, 공휴일",2,작은도서관,37.55320828,127.0209099
547,금호4가어린이작은도서관,13,성동구,서울특별시 성동구 독서당로46길 26 금호4가동주민센터 3층 ,02-2286-7383,https://www.sdlib.or.kr/small/contents.do?idx=1539,"평일 : 09:00~18:00, 주말 : 휴관일","매주 토,일요일",2,작은도서관,37.54717507,127.0223501
560,꿈샘작은도서관,13,성동구,서울특별시 성동구 한림말길 33 1층 ,02-2299-0817,,"평일 : 10:00~18:00, 주말 : 10:00~20:00",없음,2,작은도서관,37.54093943,127.0147456
566,꿈터어린이도서관,13,성동구,서울특별시 성동구 사근동9가길 23 별관 1층,02-2292-8115,https://www.facebook.com/dreambook2011,"평일 : 14:00~18:00, 주말 : 14:00~18:00",일요일,2,작은도서관,37.56181571,127.046747
2824,독서당 작은도서관,13,성동구,서울특별시 성동구 독서당로 63길 57-1,,,월~목 10::00~18:00,"토요일, 일요일",2,작은도서관,37.55341459,127.0296116
2736,뚝섬 작은도서관,13,성동구,"서울특별시 성동구 성수이로 108, 3층",02-463-6958,,일요일,,2,작은도서관,37.5445462,127.0573736
2686,라보 작은도서관,13,성동구,"서울특별시 성동구 성수일로12길 20, 2층 헬로우뮤지움",02-3217-4222,,화~일 10:00~17:00,"월요일, 명절 당일",2,작은도서관,37.54817447,127.0532505
540,마장동작은도서관,13,성동구,서울특별시 성동구 마장로42길 11 마장동주민센터 2층,02-2286-7556,https://www.sdlib.or.kr/small/contents.do?idx=1462,"평일 : 09:00~18:00, 주말 : 휴관일","토,일,공휴일",2,작은도서관,37.56632182,127.045409
559,무학도서관,13,성동구,서울특별시 성동구 행당로 123 무학교회 별관 지하 1층,02-2139-0077,http://cafe.daum.net/moohaklibrary,일요일 09:00~17:00,일요일만 운영,2,작은도서관,37.55908246,127.0320544
2754,복합문화공간 청강엔(&),13,성동구,서울특별시 성동구 서울숲4길 13,,,,,2,작은도서관,37.54756905,127.0424499
541,사근동어린이놀이터도서관,13,성동구,서울특별시 성동구 사근동길 45-8 사근동주민센터 사근동공공복합청사 지하 1층,02-2286-7267,https://www.sdlib.or.kr/small/contents.do?idx=1480,"평일 : 09:00~18:00, 주말 : 휴관일","토,일요일",2,작은도서관,37.56121742,127.0458646
1643,서연푸른꿈터문고,13,성동구,서울특별시 성동구 독서당로 175 옥수그린상가 3층 서연교회 ,02-2291-9192,,화~토 10:00~22:00,"일,월요일",2,작은도서관,37.54217275,127.0094881
565,성락도서관,13,성동구,서울특별시 성동구 성수일로10길 33 성락성결교회 5층 506호 ,070-7491-5105,www.sungnak.org,"평일 : 13:00~17:00, 주말 : 10:00~16:00",월요일,2,작은도서관,37.54654382,127.0539607
550,성수1가2동작은도서관,13,성동구,서울특별시 성동구 왕십리로 5길 3 성수1가2동주민센터 ,02-2286-7449,https://www.sdlib.or.kr/small/contents.do?idx=1553,"평일 : 09:00~18:00, 주말 : 휴관일","토,일,공휴일",2,작은도서관,37.54640122,127.0443491
549,성수1가제1동작은도서관,13,성동구,서울특별시 성동구 뚝섬로3길 18 성수1가1동주민센터 2층 로비,02-2286-7433,https://www.sdlib.or.kr/small/contents.do?idx=1608,"평일 : 09:00~18:00, 주말 : 휴관일","매주 토,일요일",2,작은도서관,37.54203211,127.0496882
551,성수2가제1동작은도서관,13,성동구,서울특별시 성동구 뚝섬로 385-19 성수2가1동주민센터 2층,02-2286-7463,https://www.sdlib.or.kr/small/contents.do?idx=1561,"평일 : 09:00~18:00, 주말 : 휴관일","매주 토,일(공휴일)",2,작은도서관,37.53954163,127.0540237
552,성수2가제3동작은도서관,13,성동구,서울특별시 성동구 광나루로2길 35 성수2가3동주민센터 5층,02-2286-7498,https://www.sdlib.or.kr/small/contents.do?idx=1568,"평일 : 10:00~17:00, 주말 : 휴관일","토, 일요일",2,작은도서관,37.54822411,127.0552462
2685,송정동늘푸른작은도서관,13,성동구,서울특별시 성동구 송정14길 19 송정동주민자치회관 3층,02-2286-7516,https://www.sdlib.or.kr/small/contents.do?idx=1575,평일 : 10:00~17:00,"토,일,공휴일",2,작은도서관,37.55101104,127.0685468
2060,대림아파트작은도서관,19,성북구,서울특별시 성북구 길음로 118 414동 지하1층,02-912-5597,http://daelim.egentouch.com/main.do?action=main,휴관중,휴관중,2,작은도서관,37.61285678,127.0186168
555,어린이도서관책읽는엄마책읽는아이,13,성동구,서울특별시 성동구 매봉18길 11(금호동3가) 마을소통공간 산책 1층,02-2297-5935,http://cafe.naver.com/littlelibro,"평일 : 10:00~18:00, 주말 : 휴관일","매주 토,일요일",2,작은도서관,37.55021984,127.0244981
2684,옥수동 작은도서관,13,성동구,서울특별시 성동구 독서당로 203 옥수동 공공복합청사 5층(옥수동),02-2286-7418,https://www.sdlib.or.kr/small/contents.do?idx=1546,평일: 10:00~17:00,"토,일,공휴일",2,작은도서관,37.54364027,127.0134149
1645,올리브나무작은도서관,13,성동구,서울특별시 성동구 독서당로 227 옥수교회 4층 ,02-2297-2046,http://www.ok-su.org/,"평일 : 10:30~18:00, 주말 : 일:14:00~16:30",매주 월요일,2,작은도서관,37.5448578,127.0160673
558,왕십리도서관,13,성동구,서울특별시 성동구 난계로 160 대한예수교장로회 왕십리교회  5층,02-2292-1011,http://lib.wpc.or.kr,일요일,,2,작은도서관,37.56600312,127.024007
539,왕십리도선동희망문고,13,성동구,서울특별시 성동구 마장로 141 왕십리도선동주민센터 2층 ,02-2286-7203,https://www.sdlib.or.kr/small/contents.do?idx=1590,평일 : 09:00~18:00,"토,일요일, 법정공휴일",2,작은도서관,37.5644462,127.0358921
538,왕십리제2동작은도서관,13,성동구,서울특별시 성동구 무학봉길 69 왕십리2동주민센터 3층,02-2286-7223,https://www.sdlib.or.kr/small/contents.do?idx=1471,"평일 : 09:00~18:00, 주말 : 휴관일","토,일요일, 법정공휴일",2,작은도서관,37.56108184,127.030512
554,용답동어린이작은도서관,13,성동구,서울특별시 성동구 용답중앙23길20 용답동주민센터 2층 ,02-2286-7523,https://www.sdlib.or.kr/small/contents.do?idx=1582,"평일 : 09:00~18:00, 주말 : 휴관일","매주 토,일요일",2,작은도서관,37.56461275,127.0553294
544,응봉동어린이작은도서관,13,성동구,서울특별시 성동구 독서당로 424 응봉동주민센터 2층,02-2286-7338,https://www.sdlib.or.kr/small/contents.do?idx=1518,"평일 : 10:00~17:00, 주말 : 휴관일","토,일요일",2,작은도서관,37.55313662,127.0334014
2687,작은도서관 그림,13,성동구,"서울특별시 성동구 둘레11길 10-24, 1층",02-463-3993,,월~금 10:00~16:00,"토,일,공휴일",2,작은도서관,37.53626031,127.0521771
2504,하이리딩 작은도서관,13,성동구,서울특별시 성동구 마장로39가길 40 ,02-6459-0101,,"평일 : 12:00~20:00, 주말 : 휴관일","토,일,공휴일",2,작은도서관,37.5669601,127.0411491
543,행당2동어린이작은도서관,13,성동구,서울특별시 성동구 행당로9길 9 행당2동주민센터 ,02-2286-7303,https://www.sdlib.or.kr/small/contents.do?idx=1511,"평일 : 09:00~18:00, 주말 : 휴관일","토,일,공휴일",2,작은도서관,37.55821767,127.0293475
571,곰세마리어린이도서관,19,성북구,서울특별시 성북구 삼선교로 54 본교회 3층,02-742-3385,www.thechurch.or.kr,"화~금 : 10:00~18:00, 주말 : 10:00~15:00","월요일, 법정공휴일",2,작은도서관,37.58848901,127.011781
1647,글빛누리작은도서관,19,성북구,서울특별시 성북구 삼선교로16길 35 삼선SK뷰아파트 105동,070-7760-2233,http://gbnuri.egentouch.com/egentouch.web/main.do?action=main,"평일 : 11:00~19:00, 주말 : 휴관일","토요일,일요일, 법정공휴일",2,작은도서관,37.58802073,127.0121429
1326,기쁨이자라는작은도서관,19,성북구,서울특별시 성북구 종암로9길 25 극동아파트 상가 202호,02-6083-6747,http://joy.egentouch.com/egentouch.web/main.do?action=main,"평일 : 12:00~19:00, 토 : 10:00~19:00",일요일,2,작은도서관,37.59568296,127.0340923
581,길상도서관,19,성북구,서울특별시 선잠로5길 68 길상사 ,02-3672-5945,없음,휴관중,휴관중,2,작은도서관,37.59822065,126.9944829
600,길음1동새마을문고,19,성북구,서울특별시 길음로 92 길음1동주민센터 3층,02-2241-5466,http://gireum1.egentouch.com/main.do?action=main,휴관중,휴관중,2,작은도서관,37.61048624,127.0194557
601,길음2동새마을문고,19,성북구,서울특별시 성북구 삼양로2길 70 길음2동주민센터,02-2241-5485,cafe.daum.net/kilrum2dong,평일 : 11:00~17:00,"토,일,법정공휴일",2,작은도서관,37.60669169,127.0272911
585,길음뉴타운푸르지오도서관,19,성북구,서울특별시 성북구 길음로 119 길음뉴타운 1280번지 대우아파트 211동 앞,02-6224-2589,없음,"평일 : 14:00~17:00, 토 : 14:00~17:00",일요일,2,작은도서관,37.61118859,127.0159763
2505,길음동 작은도서관,19,성북구,서울특별시 성북구 길음로15길 23 새생명교회 B1층,02-941-0272,없음,"화~토 : 12:00~18:00, 일: 10:00~15:00","월, 법정공휴일",2,작은도서관,37.6102844,127.0152428
587,길음동부센트레빌어린이글마당,19,성북구,서울특별시 성북구 숭인로2길 61 길음동동부센트레빌아파트 관리동 1층,02-982-0193,없음,수요일 : 14:00~18:00,수요일만 운영,2,작은도서관,37.61178726,127.0243767
1441,꿈의숲푸르지오키즈&맘북카페,19,성북구,서울특별시 성북구 오패산로 16가길 40 꿈의숲푸르지오아파트 ,02-942-9980,http://prugio.egentouch.com/egentouch.web/main.do?action=main,휴관중,휴관중,2,작은도서관,37.61158475,127.0383638
567,꿈터작은도서관,19,성북구,서울특별시 성북구 정릉로 305 경남아파트 상가 204호 3층,02-942-5978,없음,"평일 : 10:00~19:30, 주말 : 휴관일","토, 일, 공휴일",2,작은도서관,37.53050717,126.8415913
572,꿈틀도서관,19,성북구,서울특별시 성북구 종암로 214-6 나눔의집 1층 꿈,02-941-5639,http://gumtle.egentouch.com/egentouch.web/main.do?action=main,"평일 : 10:00~19:00, 주말 : 휴관일","토요일, 일요일.공휴일",2,작은도서관,37.60900163,127.0310132
568,다슬도서관,19,성북구,서울특별시 성북구 장월로 89-10 1층,02-909-0739,http://www.dasol.or.kr/,"평일 : 10:00~19:00, 주말 : 휴관일","매주 토,일",2,작은도서관,37.61336466,127.0541015
2061,푸른꿈작은도서관,19,성북구,서울특별시 성북구 삼선교로 59-1(삼선동 4가),,,휴관중,휴관중,2,작은도서관,37.48730413,126.889598
593,돈암2동새마을문고,19,성북구,서울특별시 성북구 흥천사길 7 돈암2동주민센터 2층,02-2241-5198,cafe.daum.net/donam2books,"평일 : 13:00~16:00, 주말 : 휴관일","토,일,법정공휴일",2,작은도서관,37.59801223,127.0105364
1648,돌리네책빵,19,성북구,서울특별시 성북구 한천로82길 11 2층,02-957-9193,http://doline.egentouch.com/egentouch.web/main.do?action=main,"월~토 : 10:00~18:00, 일요일 : 10:00~14:00",법정공휴일,2,작은도서관,37.61221291,127.0621608
1649,뒤죽박죽도서관,19,성북구,서울특별시 성북구 서경로2길 21 1층,02-942-7766,http://billekulla.egentouch.com/egentouch.web/main.do?action=main,월~금 : 11:00~19:00,"토, 일요일",2,작은도서관,37.60510538,127.0156114
586,래미안석관북카페,19,성북구,서울특별시 성북구 화랑로 214 관리동(2층),02-959-9906,cafe.naver.com/rsbookcafe,"월,수,금 : 15:00~17:00, 화, 목 : 14:00~17:00","토, 일요일",2,작은도서관,37.60917932,127.0544721
595,보문동새마을문고,19,성북구,서울특별시 성북구 안암로3길 35 보문동주민센터 2층,02-2241-5251,http://billekulla.egentouch.com/egentouch.web/main.do?action=main,"평일 : 10:00~17:00, 주말 : 휴관일","토,일,법정공휴일",2,작은도서관,37.58037584,127.0228048
2053,북악하늘작은도서관,19,성북구,"서울특별시 성북구 북악산로1다길 26, (정릉동) 현대빌리지 B01호",070-8806-8205,없음,"화~금 : 11:00~21:00, 토요일 : 11:00~19:00, 일요일 : 16:00~20:00",월요일,2,작은도서관,37.59883585,127.0043294
2506,북적book적,19,성북구,"서울특별시 성북구 아리랑로 68(돈암동, 돈암 힐스테이트 아파트)",02-927-6237,없음,휴관중,휴관중,2,작은도서관,37.5986269,127.0128676
576,삼선푸르지오작은도서관,19,성북구,서울특별시 성북구 보문로29다길 31 (삼선푸르지오아파트) ,02-743-2545,없음,휴관중,휴관중,2,작은도서관,37.5842302,127.0139749
582,생명의전화종합사회복지관가족도서관,19,성북구,서울특별시 성북구 오패산로 21 생명의전화(종합복지관) 3층,02-916-9193(내선 323),www.lifelineseoul.or.kr,"평일 : 10:00~18:00, 토 : 10:00~14:00",매주 일요일,2,작은도서관,37.60412664,127.0370419
2077,서경로꿈마루도서관,19,성북구,서울특별시 성북구 서경로 94-1(정릉동) ,02-6925-0300,https://www.sblib.seoul.kr/kmlib/index.do,"평일 : 09:00~18:00, 주말 : 09:00~18:00",매주 월요일 / 일요일을 제외한 법정공휴일,2,작은도서관,37.61146166,127.0138629
608,석관동새마을문고,19,성북구,서울특별시 성북구 화랑로 296 석관동주민센터 3층,02-2241-5766,http://seokgwan.egentouch.com/main.do?action=main,"평일 : 9:00~18:00, 주말 : 휴관일","토,일,법정공휴일",2,작은도서관,37.61296955,127.0614234
578,성광작은도서관,19,성북구,서울특별시 성북구 보국문로16길 87 예수교 대한성결교회 성광교회,02-911-4206,없음,"평일 : 10:00~18:00, 토 : 10:00~14:00",매주 일요일,2,작은도서관,37.61385565,127.0102952
589,성북동새마을문고,19,성북구,서울특별시 성북구 성북로 37 성북동주민센터 2층,02-2241-5038,http://seongbukdong.egentouch.com/main.do?action=main,"평일 : 09:00~18:00, 주말 : 휴관일","토,일,법정공휴일",2,작은도서관,37.59105271,127.0032483
2059,성북동작은도서관,19,성북구,서울특별시 성북구 성북로 65-4(성북동) 성북중앙교회 2층,,http://seongbook.egentouch.com/egentouch.web/main.do?action=main,평일 : 10:00~18:00,"토, 일요일",2,작은도서관,37.59282016,127.0010497
2075,성북이음도서관,19,성북구,서울특별시 성북구 보문로 168(삼선동5가) 성북구청 12층,02-6954-0023,https://www.sblib.seoul.kr/ieumlib/index.do,"평일 : 09:00~18:00, 주말 : 휴관일","토,일,법정공휴일",2,작은도서관,37.58933686,127.0147398
1323,세레니티문고,19,성북구,서울특별시 성북구 종암로23길 35 래미안 세레니티 205동 로비층,02-923-9324,없음,"평일 : 19:00~21:00, 토요일 : 12:00~20:00",일요일,2,작은도서관,37.59817032,127.0297551
1651,소리마을작은도서관,19,성북구,서울특별시 성북구 삼양로9길 14-7 2층,02-909-3839,http://ecovillage.egentouch.com/egentouch.web/main.do?action=main,휴관중,휴관중,2,작은도서관,37.60873899,127.0220069
2827,시온성 작은도서관,19,성북구,서울특별시 성북구 종암로30길 50 (종암동),02-909-3954,,"월~토 : 09:00~19:00, 일요일 : 10:00~14:00",명절,2,작은도서관,37.60216488,127.0354335
2688,아띠작은도서관,19,성북구,서울특별시 성북구 서경로 63 2층,,,"화~금 : 12:00~16:00, 토요일 : 10:00~18:00, 일요일 : 14:00~20:00",월요일,2,작은도서관,37.60906781,127.0153655
